year,type,cases,approved,rate_approved,refused,rate_refused,dismissed,court_order,rate_court_order,penalties,avg_penalties,legal_proceedings,category
2016,"О предоставлении гарантий и компенсаций, установленных сотрудникам органов МВД, таможенных и иных государственных органов",967.0,448.0,0.4632885211995863,519.0,0.5367114788004137,92.0,1.0,0.0010341261633919,21395.0,48.0,Гражданское,Социальные
2017,"О предоставлении гарантий и компенсаций, установленных сотрудникам органов МВД, таможенных и иных государственных органов",981.0,462.0,0.4709480122324159,519.0,0.5290519877675841,,0.0,0.0,30532.0,66.0,Гражданское,Социальные
2016,"О предоставлении гарантий и компенсаций, установленных гражданам, подвергшимся воздействию радиации вследствие катастрофы на Чернобыльской АЭС",920.0,654.0,0.7108695652173913,266.0,0.2891304347826087,54.0,0.0,0.0,93119.0,142.0,Гражданское,Социальные
2017,"О предоставлении гарантий и компенсаций, установленных гражданам, подвергшимся воздействию радиации вследствие катастрофы на Чернобыльской АЭС",931.0,747.0,0.8023630504833512,184.0,0.1976369495166487,40.0,0.0,0.0,141923.0,190.0,Гражданское,Социальные
2016,"О предоставлении гарантий и компенсаций, установленных инвалидам",745.0,410.0,0.5503355704697986,335.0,0.4496644295302013,351.0,0.0,0.0,2778.0,7.0,Гражданское,Социальные
2017,"О предоставлении гарантий и компенсаций, установленных инвалидам",816.0,510.0,0.625,306.0,0.375,323.0,0.0,0.0,10693.0,21.0,Гражданское,Социальные
2016,"О предоставлении гарантий и компенсаций, установленных лицам, пострадавшим в результате радиационных и техногенных катастроф",74.0,27.0,0.3648648648648648,47.0,0.6351351351351351,1.0,1.0,0.0135135135135135,809.0,30.0,Гражданское,Социальные
2017,"О предоставлении гарантий и компенсаций, установленных лицам, пострадавшим в результате радиационных и техногенных катастроф",168.0,107.0,0.6369047619047619,61.0,0.3630952380952381,9.0,0.0,0.0,757.0,7.0,Гражданское,Социальные
2016,"О предоставлении гарантий и компенсаций, установленных жертвам политических репрессий",13.0,8.0,0.6153846153846154,5.0,0.3846153846153846,0.0,0.0,0.0,1.0,0.0,Гражданское,Социальные
2017,"О предоставлении гарантий и компенсаций, установленных жертвам политических репрессий",27.0,9.0,0.3333333333333333,18.0,0.6666666666666666,3.0,0.0,0.0,120.0,13.0,Гражданское,Социальные
2016,"О предоставлении гарантий и компенсаций, установленных переселенцам и беженцам",28.0,23.0,0.8214285714285714,5.0,0.1785714285714285,2.0,0.0,0.0,103.0,4.0,Гражданское,Социальные
2017,"О предоставлении гарантий и компенсаций, установленных переселенцам и беженцам",44.0,31.0,0.7045454545454546,13.0,0.2954545454545454,2.0,0.0,0.0,307.0,10.0,Гражданское,Социальные
2016,"О предоставлении гарантий и компенсаций, установленных иным категориям граждан о предоставлении гарантий и компенсаций",5517.0,4876.0,0.8838136668479246,641.0,0.1161863331520754,,44.0,0.0079753489215153,81658.0,17.0,Гражданское,Социальные
